site_id,path_id,floor,timestamp,point_index,rank,candidate_index,candidate_x,candidate_y,pred_x,pred_y,gt_x,gt_y,pred_to_candidate_m,gt_to_candidate_m,gt_nearest_index,gt_nearest_rank,is_gt_nearest
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,39,70,78.7,201.1,115.21344765132814,211.80146480705295,104.52816,198.74817,38.04935227310543,25.93501404153273,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,40,172,151.7,225.7,115.21344765132814,211.80146480705295,104.52816,198.74817,39.044049262364666,54.32847898970207,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,41,74,82.6,189.8,115.21344765132814,211.80146480705295,104.52816,198.74817,39.34083656154137,23.68362192179439,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,42,152,137.6,178.9,115.21344765132814,211.80146480705295,104.52816,198.74817,39.79527751517219,38.570668302928055,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,43,179,153.4,200.4,115.21344765132814,211.80146480705295,104.52816,198.74817,39.852304576075944,48.89974731360583,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,44,115,116.8,171.7,115.21344765132814,211.80146480705295,104.52816,198.74817,40.13283727854765,29.701878010228576,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,45,181,154.0,222.5,115.21344765132814,211.80146480705295,104.52816,198.74817,40.235000911780645,54.87815942006893,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,46,173,152.3,231.0,115.21344765132814,211.80146480705295,104.52816,198.74817,41.761179565065035,57.63964985437109,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,47,79,86.0,181.7,115.21344765132814,211.80146480705295,104.52816,198.74817,41.946676950708955,25.178022426999703,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,48,142,133.3,173.9,115.21344765132814,211.80146480705295,104.52816,198.74817,41.99576657690059,38.01644814201479,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,49,134,129.9,171.9,115.21344765132814,211.80146480705295,104.52816,198.74817,42.51848672799591,36.939876791003236,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137918945,1,50,59,72.5,207.4,115.21344765132814,211.80146480705295,104.52816,198.74817,42.93962625257089,33.17615401662013,100,14,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,1,121,122.4,212.2,123.14283574050503,213.64763422731068,112.308556,203.16437,1.627098581356724,13.545473469097939,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,2,122,123.3,217.2,123.14283574050503,213.64763422731068,112.308556,203.16437,3.55584071457611,17.827247423593917,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,3,119,118.6,211.7,123.14283574050503,213.64763422731068,112.308556,203.16437,4.942735644215871,10.603737411971117,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,4,117,117.5,215.8,123.14283574050503,213.64763422731068,112.308556,203.16437,6.039393480620845,13.660535725294105,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,5,130,128.7,217.4,123.14283574050503,213.64763422731068,112.308556,203.16437,6.70539510387408,21.710195713121433,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,6,116,117.5,207.5,123.14283574050503,213.64763422731068,112.308556,203.16437,8.344758941223091,6.763784318119267,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,7,126,125.4,222.9,123.14283574050503,213.64763422731068,112.308556,203.16437,9.523710562904277,23.682926286716278,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,8,110,113.4,213.1,123.14283574050503,213.64763422731068,112.308556,203.16437,9.758214565861131,9.995398616465282,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,9,111,113.4,216.5,123.14283574050503,213.64763422731068,112.308556,203.16437,10.151789929252464,13.380219635792091,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,10,144,133.7,218.3,123.14283574050503,213.64763422731068,112.308556,203.16437,11.536820380193534,26.204602113026567,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,11,140,132.9,223.8,123.14283574050503,213.64763422731068,112.308556,203.16437,14.08093694216546,29.151960337206095,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,12,109,112.3,203.2,123.14283574050503,213.64763422731068,112.308556,203.16437,15.057229089153395,0.036642898848205326,109,12,1
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,13,150,136.9,223.0,123.14283574050503,213.64763422731068,112.308556,203.16437,16.635092846416473,31.594166162474313,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,14,103,106.3,208.0,123.14283574050503,213.64763422731068,112.308556,203.16437,17.764483897572845,7.712720836516518,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,15,154,139.1,228.2,123.14283574050503,213.64763422731068,112.308556,203.16437,21.596352488016183,36.66830022106337,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,16,160,143.1,223.1,123.14283574050503,213.64763422731068,112.308556,203.16437,22.082473230622778,36.68163528391334,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,17,104,106.5,198.1,123.14283574050503,213.64763422731068,112.308556,203.16437,22.77526973609038,7.7063069171968435,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,18,100,104.5,198.7,123.14283574050503,213.64763422731068,112.308556,203.16437,23.895336227827425,8.99467321819064,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,19,96,100.9,203.9,123.14283574050503,213.64763422731068,112.308556,203.16437,24.284977142433682,11.432248313522402,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,20,167,147.3,221.6,123.14283574050503,213.64763422731068,112.308556,203.16437,25.432434143094955,39.550898936712386,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,21,165,145.5,227.3,123.14283574050503,213.64763422731068,112.308556,203.16437,26.195989863285153,41.03901302787431,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,22,94,98.6,198.1,123.14283574050503,213.64763422731068,112.308556,203.16437,29.053050033544743,14.614114790230573,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,23,97,101.5,193.6,123.14283574050503,213.64763422731068,112.308556,203.16437,29.501186027048487,14.432673220926047,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,24,163,145.2,192.1,123.14283574050503,213.64763422731068,112.308556,203.16437,30.8353536701675,34.702555696980525,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,25,172,151.7,225.7,123.14283574050503,213.64763422731068,112.308556,203.16437,30.996308671557472,45.382160370590945,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,26,91,94.1,201.9,123.14283574050503,213.64763422731068,112.308556,203.16437,31.328792153363302,18.25240102293493,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,27,112,114.8,183.2,123.14283574050503,213.64763422731068,112.308556,203.16437,31.569943589324794,20.119228680594,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,28,106,108.4,185.6,123.14283574050503,213.64763422731068,112.308556,203.16437,31.686290275457022,17.993996318273375,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,29,181,154.0,222.5,123.14283574050503,213.64763422731068,112.308556,203.16437,32.1018529980893,45.9569699860863,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,30,179,153.4,200.4,123.14283574050503,213.64763422731068,112.308556,203.16437,33.03022557668465,41.18432361350659,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,31,148,135.8,182.8,123.14283574050503,213.64763422731068,112.308556,203.16437,33.34337032325595,31.089475819029754,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,32,173,152.3,231.0,123.14283574050503,213.64763422731068,112.308556,203.16437,33.929998903100056,48.7251258664566,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,33,95,99.4,188.1,123.14283574050503,213.64763422731068,112.308556,203.16437,34.876981859287355,19.83849947707829,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,34,89,93.4,195.0,123.14283574050503,213.64763422731068,112.308556,203.16437,35.10513552405448,20.595883751420708,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,35,186,156.5,225.5,123.14283574050503,213.64763422731068,112.308556,203.16437,35.4002681041337,49.51529147952213,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,36,101,104.7,182.3,123.14283574050503,213.64763422731068,112.308556,203.16437,36.370487511174616,22.208378146592224,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,37,131,129.5,177.4,123.14283574050503,213.64763422731068,112.308556,203.16437,36.80087668112139,30.97335158328907,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,38,108,111.1,178.7,123.14283574050503,213.64763422731068,112.308556,203.16437,36.96440221021683,24.49420354087955,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,39,192,160.4,211.9,123.14283574050503,213.64763422731068,112.308556,203.16437,37.29813016830009,48.878402362413986,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,40,152,137.6,178.9,123.14283574050503,213.64763422731068,112.308556,203.16437,37.63519207897032,35.04877731251171,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,41,124,124.2,175.9,123.14283574050503,213.64763422731068,112.308556,203.16437,37.76243485304396,29.744786297804115,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,42,190,157.7,229.6,123.14283574050503,213.64763422731068,112.308556,203.16437,38.0614710094524,52.52833256350363,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,43,88,93.2,189.9,123.14283574050503,213.64763422731068,112.308556,203.16437,38.216796615846846,23.26113548178668,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,44,193,160.4,224.2,123.14283574050503,213.64763422731068,112.308556,203.16437,38.72271571131878,52.490806009262585,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,45,202,162.7,209.2,123.14283574050503,213.64763422731068,112.308556,203.16437,39.80641524267929,50.751615323081445,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,46,174,152.3,241.1,123.14283574050503,213.64763422731068,112.308556,203.16437,40.04712991180136,55.12193407983829,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,47,142,133.3,173.9,123.14283574050503,213.64763422731068,112.308556,203.16437,41.02489990801246,36.01449809038071,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,48,198,161.7,227.9,123.14283574050503,213.64763422731068,112.308556,203.16437,41.10699266368438,55.23917207835429,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,49,105,107.1,175.7,123.14283574050503,213.64763422731068,112.308556,203.16437,41.19946021547597,27.953902681057546,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137932430,2,50,81,86.1,193.7,123.14283574050503,213.64763422731068,112.308556,203.16437,42.07231620632045,27.86508042518514,109,12,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,1,122,123.3,217.2,122.53936432568835,215.12817631958063,117.45562,207.46977,2.207038738169753,11.35051335567249,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,2,121,122.4,212.2,122.53936432568835,215.12817631958063,117.45562,207.46977,2.931490913140856,6.842658068126734,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,3,117,117.5,215.8,122.53936432568835,215.12817631958063,117.45562,207.46977,5.083949238986624,8.330348218249943,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,4,119,118.6,211.7,122.53936432568835,215.12817631958063,117.45562,207.46977,5.222162786493694,4.38228837906633,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,5,130,128.7,217.4,122.53936432568835,215.12817631958063,117.45562,207.46977,6.566172000984698,15.001518237741795,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,6,126,125.4,222.9,122.53936432568835,215.12817631958063,117.45562,207.46977,8.281574716240373,17.355263508149335,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,7,116,117.5,207.5,122.53936432568835,215.12817631958063,117.45562,207.46977,9.142443151019926,0.05369764706204239,116,7,1
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,8,111,113.4,216.5,122.53936432568835,215.12817631958063,117.45562,207.46977,9.241746614565029,9.899146803502802,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,9,110,113.4,213.1,122.53936432568835,215.12817631958063,117.45562,207.46977,9.361702807768067,6.938843090696008,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,10,144,133.7,218.3,122.53936432568835,215.12817631958063,117.45562,207.46977,11.60259686942482,19.523671873838172,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,11,140,132.9,223.8,122.53936432568835,215.12817631958063,117.45562,207.46977,13.510858504184757,22.476772131186905,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,12,109,112.3,203.2,122.53936432568835,215.12817631958063,117.45562,207.46977,15.72024084119527,6.694128280612808,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,13,150,136.9,223.0,122.53936432568835,215.12817631958063,117.45562,207.46977,16.376613356427622,24.885175455224342,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,14,103,106.3,208.0,122.53936432568835,215.12817631958063,117.45562,207.46977,17.734933079813686,11.168213887515764,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,15,154,139.1,228.2,122.53936432568835,215.12817631958063,117.45562,207.46977,21.09803849340634,29.970345700997495,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,16,160,143.1,223.1,122.53936432568835,215.12817631958063,117.45562,207.46977,22.051977510497135,30.032287882166077,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,17,104,106.5,198.1,122.53936432568835,215.12817631958063,117.45562,207.46977,23.39273384499749,14.415900923539265,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,18,96,100.9,203.9,122.53936432568835,215.12817631958063,117.45562,207.46977,24.378966997874716,16.93610969016497,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,19,100,104.5,198.7,122.53936432568835,215.12817631958063,117.45562,207.46977,24.398845105089457,15.644710142322877,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,20,167,147.3,221.6,122.53936432568835,215.12817631958063,117.45562,207.46977,25.59245163610614,33.02045453105242,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,21,165,145.5,227.3,122.53936432568835,215.12817631958063,117.45562,207.46977,25.98738313635466,34.34712901302379,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,22,94,98.6,198.1,122.53936432568835,215.12817631958063,117.45562,207.46977,29.37774588168342,21.055331757949112,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,23,97,101.5,193.6,122.53936432568835,215.12817631958063,117.45562,207.46977,30.10178112464444,21.141247111684315,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,24,172,151.7,225.7,122.53936432568835,215.12817631958063,117.45562,207.46977,31.017835657244234,38.79457239662913,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,25,91,94.1,201.9,122.53936432568835,215.12817631958063,117.45562,207.46977,31.365300763601,24.010566912034793,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,26,163,145.2,192.1,122.53936432568835,215.12817631958063,117.45562,207.46977,32.3079141042807,31.717194886012543,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,27,181,154.0,222.5,122.53936432568835,215.12817631958063,117.45562,207.46977,32.312774275926266,39.51454825045201,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,28,106,108.4,185.6,122.53936432568835,215.12817631958063,117.45562,207.46977,32.738888501211996,23.670468804763892,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,29,112,114.8,183.2,122.53936432568835,215.12817631958063,117.45562,207.46977,32.85279597324964,24.414627857849915,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,30,173,152.3,231.0,122.53936432568835,215.12817631958063,117.45562,207.46977,33.7284779182434,42.045243981184136,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,31,179,153.4,200.4,122.53936432568835,215.12817631958063,117.45562,207.46977,34.19499980879153,36.63304657597155,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,32,148,135.8,182.8,122.53936432568835,215.12817631958063,117.45562,207.46977,34.94217283794355,30.742703678064824,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,33,89,93.4,195.0,122.53936432568835,215.12817631958063,117.45562,207.46977,35.41533615903321,27.095535009246447,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,34,186,156.5,225.5,122.53936432568835,215.12817631958063,117.45562,207.46977,35.50914673518693,43.006427466569455,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,35,95,99.4,188.1,122.53936432568835,215.12817631958063,117.45562,207.46977,35.58022620163169,26.480056711368658,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,36,101,104.7,182.3,122.53936432568835,215.12817631958063,117.45562,207.46977,37.362174455110555,28.217426591333584,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,37,192,160.4,211.9,122.53936432568835,215.12817631958063,117.45562,207.46977,37.998011211289224,43.172291014460896,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,38,190,157.7,229.6,122.53936432568835,215.12817631958063,117.45562,207.46977,38.02241420082137,45.92773891056796,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,39,108,111.1,178.7,122.53936432568835,215.12817631958063,117.45562,207.46977,38.18207807527358,29.463427693282757,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,40,131,129.5,177.4,122.53936432568835,215.12817631958063,117.45562,207.46977,38.36490241603469,32.39225459021493,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,41,88,93.2,189.9,122.53936432568835,215.12817631958063,117.45562,207.46977,38.694433442645504,29.95049113849888,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,42,193,160.4,224.2,122.53936432568835,215.12817631958063,117.45562,207.46977,38.93232228562249,46.08818036587364,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,43,152,137.6,178.9,122.53936432568835,215.12817631958063,117.45562,207.46977,39.23395858636968,34.95751426284913,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,44,124,124.2,175.9,122.53936432568835,215.12817631958063,117.45562,207.46977,39.26331020434857,32.28214737958583,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,45,174,152.3,241.1,122.53936432568835,215.12817631958063,117.45562,207.46977,39.49976026542318,48.42647196975327,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,46,202,162.7,209.2,122.53936432568835,215.12817631958063,117.45562,207.46977,40.59581175738242,45.2774515342604,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,47,198,161.7,227.9,122.53936432568835,215.12817631958063,117.45562,207.46977,41.19071335313204,48.7335557848727,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,48,81,86.1,193.7,122.53936432568835,215.12817631958063,117.45562,207.46977,42.2728519601326,34.24589714750222,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,49,105,107.1,175.7,122.53936432568835,215.12817631958063,117.45562,207.46977,42.34330004462664,33.41492408247102,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137940432,3,50,142,133.3,173.9,122.53936432568835,215.12817631958063,117.45562,207.46977,42.6093159151106,37.12106996622405,116,7,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,1,122,123.3,217.2,119.77397378426224,219.18796738700212,113.391335,216.51126,4.047823514662418,9.932572922955309,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,2,117,117.5,215.8,119.77397378426224,219.18796738700212,113.391335,216.51126,4.080352899799453,4.1697744387226745,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,3,126,125.4,222.9,119.77397378426224,219.18796738700212,113.391335,216.51126,6.740278710864154,13.602353982668784,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,4,111,113.4,216.5,119.77397378426224,219.18796738700212,113.391335,216.51126,6.9175653575553016,0.014208090124994787,111,4,1
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,5,121,122.4,212.2,119.77397378426224,219.18796738700212,113.391335,216.51126,7.465098920144822,9.98714212724667,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,6,119,118.6,211.7,119.77397378426224,219.18796738700212,113.391335,216.51126,7.57943731651252,7.090727315996928,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,7,110,113.4,213.1,119.77397378426224,219.18796738700212,113.391335,216.51126,8.814243513068133,3.4112710050397625,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,8,130,128.7,217.4,119.77397378426224,219.18796738700212,113.391335,216.51126,9.103338474484003,15.33444106806064,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,9,116,117.5,207.5,119.77397378426224,219.18796738700212,113.391335,216.51126,11.907121331839072,9.903733380388674,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,10,140,132.9,223.8,119.77397378426224,219.18796738700212,113.391335,216.51126,13.912706747415879,20.825795083737514,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,11,144,133.7,218.3,119.77397378426224,219.18796738700212,113.391335,216.51126,13.954307300679401,20.387286844252344,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,12,103,106.3,208.0,119.77397378426224,219.18796738700212,113.391335,216.51126,17.513382991061697,11.078293138828963,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,13,150,136.9,223.0,119.77397378426224,219.18796738700212,113.391335,216.51126,17.545152224608845,24.387723896867158,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,14,109,112.3,203.2,119.77397378426224,219.18796738700212,113.391335,216.51126,17.648665255358065,13.355922089838092,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,15,154,139.1,228.2,119.77397378426224,219.18796738700212,113.391335,216.51126,21.323977609937604,28.241141954068087,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,16,160,143.1,223.1,119.77397378426224,219.18796738700212,113.391335,216.51126,23.651796933477254,30.430515455210823,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,17,96,100.9,203.9,119.77397378426224,219.18796738700212,113.391335,216.51126,24.288862328957656,17.750417709727973,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,18,104,106.5,198.1,119.77397378426224,219.18796738700212,113.391335,216.51126,24.91788009724235,19.658712899623538,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,19,100,104.5,198.7,119.77397378426224,219.18796738700212,113.391335,216.51126,25.554864171292184,19.907205250105427,111,4,0
5da1383b4db8ce0c98bc11ab,5dd374ae44333f00067aa196,F1,1574137953482,4,20,165,145.5,227.3,119.77397378426224,219.18796738700212,113.391335,216.51126,26.97468253691168,33.87275127399346,111,4,0
