site_id,floor,path_id,n_wifi_scans,n_waypoints,n_interpolated_scans,interpolation_coverage,mean_displacement_m,median_displacement_m,p90_displacement_m,fraction_over_1m,waypoint_assignments,unique_scan_assignments,duplicate_binding_ratio,unmatched_waypoints
5da138274db8ce0c98bbd3d2,F1,5dc65d341cda370006030591,43,9,42,0.9767441860465116,2.0426963200193997,1.8631854224994,4.0970101858594905,0.7857142857142857,9,9,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3517ffdd0006f114f2,15,4,15,1.0,2.5882244835692894,2.574832576481002,4.769980897442305,0.8,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d361cda370006030595,2,2,2,1.0,2.216232785032723,2.216232785032723,2.3964311516662264,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d361cda370006030597,9,3,9,1.0,2.625765426388518,2.459547810887602,4.606445707122185,0.7777777777777778,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3717ffdd0006f114f4,3,2,3,1.0,2.793973453866075,2.3029805981115743,3.8158090419666055,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3717ffdd0006f114f8,3,2,3,1.0,1.1580141553639727,1.6526655108207438,1.7169701870301224,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d371cda370006030599,4,2,4,1.0,1.617158023238072,1.6145278870478594,2.521549138929066,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d381cda37000603059b,19,5,19,1.0,2.0296635200606374,1.8771203404029577,3.683919673127429,0.7894736842105263,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3917ffdd0006f114fc,7,3,7,1.0,2.087782546796794,1.8796862730404897,3.5762232450796696,0.8571428571428571,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3917ffdd0006f114fe,9,3,9,1.0,1.997273464502658,1.8820303546837283,3.2013559891549224,0.8888888888888888,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d391cda37000603059d,3,2,3,1.0,1.5547186826528254,2.2001822799705377,2.290493426959901,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3a1cda37000603059f,10,3,8,0.8,1.5457465416780425,1.50071297316578,2.7109020766835386,0.75,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3a1cda3700060305a1,15,3,11,0.7333333333333333,1.5744406896459493,1.8089578733754204,2.7909037560294676,0.6363636363636364,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3b17ffdd0006f11503,7,2,4,0.5714285714285714,1.411018407775913,1.4104916135224979,1.9312804124499827,0.5,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3b1cda3700060305a3,4,2,3,0.75,1.5498047259205023,1.2471932332289883,2.107876103444508,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3c1cda3700060305a5,18,5,18,1.0,1.91389196903883,1.5908452016497607,3.300065984499222,0.7777777777777778,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3d17ffdd0006f11507,13,4,12,0.9230769230769231,2.588982042546567,2.599269809098324,4.199390490574858,0.9166666666666666,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3d1cda3700060305a7,10,3,9,0.9,1.6913742463274184,1.8430240571245882,2.710995253235501,0.6666666666666666,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3e1cda3700060305a9,3,2,3,1.0,1.2927099729397828,1.6979822387739516,1.8904865650451772,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3e1cda3700060305ab,12,4,12,1.0,1.6327389136157713,1.5184187080755662,2.854472757280439,0.75,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3f17ffdd0006f1150d,10,3,8,0.8,2.0678526937412536,2.0070396827673047,3.4438407278170806,0.75,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d3f17ffdd0006f1150f,5,2,5,1.0,0.75785207026277,0.8029743259204144,1.3006886634859938,0.4,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d401cda3700060305b1,7,3,6,0.8571428571428571,1.1175115112386944,1.3689204780758795,1.6976559988396613,0.6666666666666666,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4117ffdd0006f11515,31,8,29,0.9354838709677419,1.1368325215436785,1.0001364717223338,2.1780303014751645,0.5172413793103449,8,8,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4217ffdd0006f11519,3,2,3,1.0,1.221141872670273,1.626933142961846,1.7973654764843003,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4317ffdd0006f1151b,14,4,11,0.7857142857142857,1.5363326773863015,1.3659807967715782,2.436223856518246,0.6363636363636364,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4317ffdd0006f1151d,4,2,4,1.0,1.4609544844588707,1.4590708402035082,2.426962604378792,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d431cda3700060305ba,11,3,8,0.7272727272727273,1.4635830494636326,1.3826859685421788,2.584085239728003,0.75,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4417ffdd0006f1151f,5,2,5,1.0,2.8506092328542016,3.0910646948024874,4.176210646332179,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d441cda3700060305bc,4,2,3,0.75,1.7247672800013614,1.7192714734798413,2.409544772581831,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4517ffdd0006f11521,15,3,11,0.7333333333333333,1.9534296321169848,1.9065058018456005,3.036873110364402,0.7272727272727273,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4617ffdd0006f11523,3,2,3,1.0,1.1942786362350095,1.5376200104976123,1.7367030729500328,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d461cda3700060305c0,5,2,3,0.6,1.627173758324706,1.3843562002125573,2.232440939765232,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d471cda3700060305c2,25,6,24,0.96,2.1004251987693396,1.8084084415101551,3.938488102110669,0.75,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4817ffdd0006f11526,29,8,28,0.9655172413793104,1.665520423771478,1.470499291634394,2.9363707269719876,0.6428571428571429,8,8,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d481cda3700060305c4,7,2,3,0.42857142857142855,1.8864931718960314,1.732027403460748,2.6094660880635514,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d491cda3700060305c6,20,6,20,1.0,2.148764395524542,1.7885542697131405,4.23570070808599,0.7,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4a1cda3700060305c8,14,6,14,1.0,1.314301611458378,1.027285750180101,2.5186499390104373,0.5,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4b17ffdd0006f11529,11,6,11,1.0,1.1126605030639127,1.0779061040950475,1.9199461404266793,0.6363636363636364,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4c17ffdd0006f1152b,5,2,3,0.6,0.9802809734484637,0.8585278628532412,1.3640198287394791,0.3333333333333333,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4c1cda3700060305cc,10,3,8,0.8,1.1062485892191503,1.0239181088023415,1.8841458841661027,0.5,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4d17ffdd0006f1152d,28,7,28,1.0,1.632956589545667,1.3114475488316697,3.2674050279559275,0.6428571428571429,7,7,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4d1cda3700060305ce,8,3,8,1.0,1.2483176166629821,1.1443173615234221,1.9282959717373571,0.5,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4e17ffdd0006f1152f,7,4,7,1.0,1.4191070909985612,1.4658076499098573,2.2181472171708982,0.7142857142857143,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4e1cda3700060305d1,16,4,14,0.875,2.1213958750446364,1.9282885160639855,3.805473302704853,0.7857142857142857,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4f17ffdd0006f11531,3,2,3,1.0,1.2313013608719157,1.7788552391829133,1.8322208963583873,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d4f1cda3700060305d3,2,2,2,1.0,1.7668922744784377,1.7668922744784377,2.0459269765832806,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5017ffdd0006f11533,44,8,43,0.9772727272727273,2.815690594078365,2.6791325480679364,4.847297138447199,0.813953488372093,8,8,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5117ffdd0006f11535,3,2,3,1.0,1.141323089818096,1.689217694343546,1.714216687705928,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d511cda3700060305d5,2,2,2,1.0,1.7377744564236548,1.7377744564236548,1.9156504267273968,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5217ffdd0006f11537,18,5,18,1.0,2.4628690566408156,1.8692366518959864,4.852590953817883,0.7777777777777778,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d521cda3700060305d8,5,2,3,0.6,1.0412237485718154,0.9953761211723663,1.4466822399044303,0.3333333333333333,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5317ffdd0006f11539,6,2,6,1.0,1.9993182507709408,1.9988569938207092,3.3092879894234892,0.8333333333333334,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d531cda3700060305da,15,5,14,0.9333333333333333,0.8924833168666527,0.8987007769277068,1.661822145074595,0.5,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d531cda3700060305dc,11,4,8,0.7272727272727273,0.9785237347277835,1.2721323855192588,1.430288687603893,0.625,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5517ffdd0006f11543,48,12,48,1.0,2.2360941384434305,1.8297208828669254,4.441832582395973,0.7916666666666666,12,12,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5617ffdd0006f11545,3,2,3,1.0,1.5055021237620858,1.4429829464859667,2.0915689920343676,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d561cda3700060305de,28,8,28,1.0,2.054516589158426,1.9406390253395709,3.8038475152347333,0.7857142857142857,8,8,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d561cda3700060305e0,8,5,8,1.0,1.2611425814326855,1.2165318908172282,2.3627896009587372,0.625,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d571cda3700060305e2,3,2,3,1.0,1.1607387295935219,1.0487215946374697,1.60087652935721,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d571cda3700060305e4,14,5,12,0.8571428571428571,1.118564998788792,1.4058872112890077,1.718427869722031,0.6666666666666666,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d5817ffdd0006f11548,24,9,24,1.0,1.4169423152497422,1.2563195639749796,2.873300122790239,0.5833333333333334,9,9,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc65d591cda3700060305e6,33,11,31,0.9393939393939394,1.3725094618999985,1.3752100801071032,2.3494337702810677,0.5806451612903226,11,11,0.0,0
5da138274db8ce0c98bbd3d2,F1,5dc684c21cda3700060308fd,13,4,12,0.9230769230769231,1.173747863833209,1.297372730283345,1.978552893766393,0.5833333333333334,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5041c171e610006b5d9b3,6,3,6,1.0,1.4110926806668231,1.195370768333784,2.2811644392253165,0.5,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5041c171e610006b5d9b5,8,4,8,1.0,1.2814337891575127,1.1116809470809723,2.1796857177575024,0.625,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5041d21dceb0006114590,4,2,3,0.75,1.2927731203971262,1.3214237679302556,1.8144944240125263,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5041e21dceb0006114592,48,21,48,1.0,1.050914303223435,1.068833272314222,1.9338229769570916,0.5416666666666666,21,21,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042021dceb0006114594,47,13,47,1.0,1.875810343087103,2.1403865936908737,3.2265720235470052,0.723404255319149,13,13,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc50423171e610006b5d9ba,12,2,6,0.5,1.6990082422176667,1.6969328295953017,2.782845315778953,0.8333333333333334,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042321dceb0006114596,10,2,5,0.5,1.537431459538879,1.58910643539944,2.31366630200678,0.6,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc50424171e610006b5d9bc,7,2,6,0.8571428571428571,1.38232178313155,1.3825445227034376,2.2351916038873845,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc50425171e610006b5d9be,4,2,3,0.75,1.6802390362400719,1.6001595587682023,2.3380347440446947,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc50426171e610006b5d9c0,14,3,9,0.6428571428571429,1.0585807257243696,1.0678715938018142,1.7275835543219524,0.5555555555555556,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042621dceb000611459a,6,2,3,0.5,1.092116153426393,1.0152218908802682,1.5114075095741548,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc50428171e610006b5d9c2,43,10,43,1.0,1.8165948249596076,1.5513867673470105,3.531262644993016,0.6976744186046512,10,10,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc50428171e610006b5d9cc,8,2,8,1.0,2.419632570647822,2.4197073268059675,3.948620273167671,0.875,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042a21dceb000611459c,10,4,9,0.9,1.2755187793217206,1.5459755388029595,1.9741301736537884,0.6666666666666666,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042b171e610006b5d9ce,6,2,4,0.6666666666666666,1.6238127908584246,1.6230682641317602,2.2181535862213146,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042b21dceb000611459e,7,2,4,0.5714285714285714,1.7374844700610355,1.736677013759309,2.3762470012330215,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042c21dceb00061145a0,30,12,27,0.9,1.0445933321624339,1.0388053144893417,2.026178824070986,0.5185185185185185,12,12,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042d171e610006b5d9d0,8,3,8,1.0,0.8502208969459981,0.8978002767836728,1.6277461228625723,0.375,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042d171e610006b5d9d2,8,2,6,0.75,0.38346822134152836,0.38345115403596797,0.5750999281789271,0.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042d21dceb00061145a2,3,2,2,0.6666666666666666,1.5953007409458406,1.5953007409458406,1.6996704881296718,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042e171e610006b5d9d4,22,3,20,0.9090909090909091,2.0360029994356186,2.0700570858177816,3.406973377460367,0.75,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042e21dceb00061145a4,6,2,5,0.8333333333333334,1.154660344241298,1.0109501872510904,1.8857076645827904,0.6,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042f171e610006b5d9d6,3,2,3,1.0,0.7658606499025798,0.8265127013713762,1.0883885807397884,0.3333333333333333,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042f21dceb00061145a6,6,2,6,1.0,1.2321263800583362,1.2309705391764774,2.1607619685665176,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5042f21dceb00061145a8,5,2,4,0.8,1.2288727069907113,1.229274080765451,1.8400579329106832,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc507c721dceb00061145da,8,2,5,0.625,1.7122296884510342,1.8437251531241092,2.5253350046717356,0.8,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc51755171e610006b5daae,38,11,38,1.0,1.688038403559815,1.5573247033314055,3.212602133514024,0.7105263157894737,11,11,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5175c171e610006b5dab0,6,2,6,1.0,1.9377386157234995,1.9381776637841595,3.177610339027718,0.8333333333333334,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176421dceb00061146c9,34,9,34,1.0,2.143153869085427,2.0291919721806866,4.1939908194690165,0.7352941176470589,9,9,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176821dceb00061146cb,18,7,17,0.9444444444444444,1.1835224956996047,0.9529189546906218,1.9913494693668274,0.47058823529411764,7,7,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176821dceb00061146cd,7,4,7,1.0,1.0202894777618048,0.9475249689634081,1.6173149013949357,0.42857142857142855,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176a21dceb00061146cf,8,3,8,1.0,1.5371168403066338,1.3084382208048595,2.662958243668027,0.75,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176b171e610006b5dab6,6,2,6,1.0,1.6186214378548183,1.6194604495891411,2.5658656859048348,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176b21dceb00061146d1,15,3,9,0.6,1.6177243631712956,1.4238426999181832,2.861078449800044,0.7777777777777778,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176c171e610006b5dab8,23,6,22,0.9565217391304348,1.9064381723627912,1.8366109801544184,3.2571078729127456,0.7727272727272727,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176c21dceb00061146d3,8,4,8,1.0,0.974529359018713,1.0341988100205535,1.9245109765741357,0.625,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176d171e610006b5daba,5,2,5,1.0,2.13154894436602,2.409108606849677,3.2741113822224754,0.8,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176d21dceb00061146d5,21,6,18,0.8571428571428571,1.3144883141803567,1.3962259443085276,2.2563695569748576,0.6111111111111112,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5176e171e610006b5dabc,6,4,6,1.0,1.1377794491230153,1.1940172377371887,1.534653120551431,0.6666666666666666,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520d51cda37000602f953,23,7,23,1.0,1.9801242085411992,1.5705219338079888,3.107126179984402,0.782608695652174,7,7,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520db21dceb00061147d7,17,4,17,1.0,2.229623535032328,2.0285868313918036,4.463154567461629,0.7058823529411765,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520e31cda37000602f956,6,2,5,0.8333333333333334,1.4875529234921914,1.3567373724697795,2.386909836771284,0.8,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520eb1cda37000602f958,14,3,11,0.7857142857142857,1.303633817682245,1.1784023701680555,2.2525491383242717,0.6363636363636364,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520ef1cda37000602f95a,10,4,10,1.0,1.1488424330773275,1.0681757581946763,2.003956608945826,0.5,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520ef21dceb00061147db,14,4,14,1.0,2.176749722142255,2.0584028335189055,3.728341276532712,0.7857142857142857,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f021dceb00061147dd,9,3,8,0.8888888888888888,2.2258286073410773,1.9581184775972922,3.7862868534612097,0.875,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f11cda37000602f95d,36,12,34,0.9444444444444444,1.443549592929538,1.3031220207737984,2.743116352904777,0.6470588235294118,12,12,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f221dceb00061147df,3,2,3,1.0,1.0346942963427788,1.2882930365627399,1.634125095379052,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f621dceb00061147e1,85,20,85,1.0,2.266216378819843,2.009953589228098,4.390410093707043,0.7529411764705882,20,20,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f621dceb00061147e3,10,3,7,0.7,1.3291219269379344,1.2088718038997128,2.2451478464326673,0.5714285714285714,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f721dceb00061147e5,5,2,4,0.8,0.6957777877196207,0.6953560530925624,1.1133794154320495,0.25,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f81cda37000602f95f,4,2,4,1.0,2.746144325585301,2.7521678928710793,4.105904404676379,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520f821dceb00061147e7,4,2,4,1.0,2.215956029561944,2.214277456657829,3.320313122792608,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520fa1cda37000602f961,12,4,12,1.0,1.884161263614678,1.6778227844953197,3.6166705529154015,0.8333333333333334,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520fb21dceb00061147e9,18,4,17,0.9444444444444444,2.5196171000169962,2.185898983792541,4.381412796696662,0.8235294117647058,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520fc21dceb00061147eb,16,5,16,1.0,2.218999454357391,2.143809352444202,3.9874581446579533,0.8125,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520fd1cda37000602f963,7,2,6,0.8571428571428571,2.796126663301941,2.796432585256353,4.514949164151168,0.8333333333333334,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520fd21dceb00061147ed,4,2,4,1.0,2.697641920293285,2.699414851796628,3.7008678752535396,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520fe1cda37000602f965,4,2,4,1.0,2.350906826089351,2.3539873410313037,3.3471453583184467,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc520ff21dceb00061147ef,26,5,26,1.0,2.297255556572308,2.215676088988731,4.049429963315476,0.8076923076923077,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc521001cda37000602f967,12,3,11,0.9166666666666666,2.020839652353622,2.10748015100477,3.5381834213316723,0.7272727272727273,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc521011cda37000602f969,13,4,13,1.0,2.482004769465947,2.4720374791441353,4.2674426541417185,0.8461538461538461,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5210321dceb00061147f1,38,11,38,1.0,2.093923936379269,2.0582200546888103,3.9892465976502325,0.7105263157894737,11,11,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc521041cda37000602f96b,12,2,10,0.8333333333333334,2.4066531792869474,2.396964067433881,4.001777773907736,0.8,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5210421dceb00061147f3,12,3,9,0.75,1.8729516768921275,1.9878591683472036,2.834481997409468,0.7777777777777778,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5210521dceb00061147f5,13,4,12,0.9230769230769231,1.569874561898235,1.2900227113432505,2.729663927565629,0.6666666666666666,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc5210821dceb00061147f7,14,5,13,0.9285714285714286,1.0970520285132401,1.1928638308029897,1.9220991148700115,0.6153846153846154,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc521091cda37000602f96f,5,3,5,1.0,1.0807390436278865,1.1253005467494261,1.4770236534886327,0.6,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524bd21dceb0006114818,6,3,6,1.0,1.9408587902072043,1.7769799323235096,3.0373009621459826,0.8333333333333334,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524be1cda37000602f994,7,2,7,1.0,1.553937015073884,1.3360311540442662,2.6692692115992402,0.7142857142857143,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524bf21dceb000611481a,5,2,5,1.0,1.5528005678318724,1.6671469495850728,2.295081366869836,0.6,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524c11cda37000602f996,28,6,28,1.0,1.8625970600446158,1.7716274124477094,3.590485490895043,0.75,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524c31cda37000602f998,9,2,9,1.0,3.65228312406584,3.726699526602921,5.873822718360106,0.8888888888888888,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524c521dceb000611481c,25,6,24,0.96,1.720219283312268,1.4604351367280557,3.3363104155526133,0.6666666666666666,6,6,0.0,0
5da138274db8ce0c98bbd3d2,F2,5dc524c61cda37000602f99a,7,3,7,1.0,2.1855692190306786,2.054092673049363,3.7095145051207483,0.8571428571428571,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f860171e610006b5d88f,19,4,17,0.8947368421052632,0.8857976679853736,0.8565011004790511,1.525650897121934,0.4117647058823529,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86321dceb0006114495,30,5,29,0.9666666666666667,1.047346335151967,1.0741070029261943,1.8996094843568432,0.5517241379310345,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f865171e610006b5d891,6,2,5,0.8333333333333334,1.0857527524679451,0.9148692635876323,1.8032730063347482,0.4,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86521dceb0006114497,11,2,4,0.36363636363636365,1.7745066617052643,1.7730747418652757,2.553471054658794,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f866171e610006b5d893,10,3,7,0.7,1.630155261777728,1.3977861689591002,2.994747883399201,0.5714285714285714,3,3,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f868171e610006b5d895,3,2,3,1.0,1.8562407858353076,2.0860610736053937,2.6411654609885216,0.6666666666666666,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86821dceb000611449b,4,2,4,1.0,1.6945183267430883,1.6970312061203643,2.4025807251427262,0.75,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86921dceb000611449d,14,4,11,0.7857142857142857,1.2796939937795915,1.2961664668886397,2.313486505068979,0.6363636363636364,4,4,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86a171e610006b5d897,16,5,16,1.0,1.765886420508378,1.6429674662604241,3.115405854860314,0.75,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86a21dceb000611449f,15,5,15,1.0,1.7210105863815954,1.8378941084643015,2.7855746236037304,0.6666666666666666,5,5,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86b171e610006b5d899,8,2,7,0.875,3.8594083946693667,3.498702453125309,5.829261420184695,1.0,2,2,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86c21dceb00061144a1,44,10,43,0.9772727272727273,2.5006231077295498,2.284013579682673,4.755615349907052,0.7441860465116279,10,10,0.0,0
5da138274db8ce0c98bbd3d2,F3,5dc4f86e21dceb00061144a3,54,11,52,0.9629629629629629,2.575877728218413,2.5591919612427905,5.145139825896034,0.8269230769230769,11,11,0.0,0
